fuel type,Body type,Kms Driven,transmission,Ownership,oem,price,Seats,Max Power,Torque,Mileage,City,Engine_category,Car_Age
Petrol,Sedan,90000,Manual,2nd Owner,Honda,350000,5,130.2,171.6,14.8,Kolkata,2000,12
Diesel,Hatchback,92202,Manual,1st Owner,Maruti,296000,5,74.0,190.0,22.9,Kolkata,1000,11
Petrol,Hatchback,79783,Manual,2nd Owner,Hyundai,376000,5,81.86,113.75,18.9,Kolkata,1000,6
Petrol,Sedan,10000,Manual,1st Owner,Honda,1399000,5,119.35,145.0,18.6,Kolkata,1000,2
Petrol,Sedan,23227,Manual,2nd Owner,Maruti,690000,5,88.5,113.0,22.41,Kolkata,1000,3
Petrol,Sedan,3089,Manual,3rd Owner,Maruti,714000,5,103.25,138.0,21.56,Kolkata,1000,5
Petrol,Sedan,28546,Manual,1st Owner,Honda,600000,5,88.76,110.0,18.6,Kolkata,1000,5
Petrol,Hatchback,85435,Manual,1st Owner,Hyundai,342000,5,82.0,114.0,18.9,Kolkata,1000,8
Diesel,Sedan,20000,Automatic,2nd Owner,Porsche,5000000,5,300.0,650.0,17.85,Kolkata,3000,8
Petrol,Hatchback,83124,Manual,2nd Owner,Honda,208000,5,86.8,109.0,19.4,Kolkata,1000,12
Petrol,Sedan,87859,Manual,2nd Owner,Toyota,279000,5,88.73,132.0,16.78,Kolkata,1000,10
Diesel,Sedan,65000,Manual,1st Owner,Honda,600000,5,98.6,200.0,26.0,Kolkata,1000,7
Diesel,SUV,50000,Automatic,1st Owner,Mahindra Ssangyong,1450000,7,184.0,402.0,11.18,Kolkata,3000,6
Petrol,Sedan,80000,Manual,3rd Owner,Toyota,225000,5,88.73,132.0,17.6,Kolkata,1000,12
Petrol,Hatchback,25000,Manual,1st Owner,Hyundai,400000,5,81.86,113.75,18.9,Kolkata,1000,6
Diesel,Sedan,120000,Manual,1st Owner,Hindustan Motors,120000,5,52.0,106.0,12.8,Kolkata,2000,10
Petrol,Hatchback,3000,Manual,1st Owner,Hyundai,625000,5,81.86,114.73,18.6,Kolkata,1000,5
Petrol,Hatchback,37001,Manual,1st Owner,Hyundai,385000,5,81.86,113.75,18.9,Kolkata,1000,6
Petrol,Hatchback,39000,Manual,1st Owner,Maruti,335000,5,85.8,114.0,18.6,Kolkata,1000,11
Petrol,Sedan,20000,Automatic,1st Owner,Honda,985000,5,117.6,145.0,17.4,Kolkata,1000,4
Diesel,Sedan,103033,Manual,3rd Owner,Hyundai,271000,5,71.0,180.4,24.4,Kolkata,1000,9
Petrol,Hatchback,25968,Manual,1st Owner,Hyundai,480999,5,81.86,113.75,18.9,Kolkata,1000,7
Petrol,Hatchback,150000,Manual,2nd Owner,Maruti,75000,5,67.1,90.0,18.9,Kolkata,1000,20
Petrol,Hatchback,11798,Manual,1st Owner,Maruti,555000,5,81.8,113.0,20.52,Kolkata,1000,4
Petrol,Sedan,65814,Manual,1st Owner,Volkswagen,430000,5,73.75,110.0,17.0,Kolkata,1000,7
Petrol,SUV,69007,Manual,1st Owner,Kia,1200000,5,113.43,144.0,16.8,Kolkata,1000,3
Diesel,Hatchback,71420,Manual,1st Owner,Maruti,286000,5,74.0,190.0,22.9,Kolkata,1000,12
Petrol,Hatchback,10000,Manual,1st Owner,Hyundai,680000,5,81.86,113.8,20.7,Kolkata,1000,3
Petrol,Hatchback,9817,Manual,1st Owner,Datsun,349000,5,53.64,72.0,20.71,Kolkata, less than 800,4
Petrol,Hatchback,124206,Manual,2nd Owner,Maruti,347000,5,65.71,89.0,25.24,Kolkata,1000,6
Petrol,Hatchback,50000,Manual,2nd Owner,Maruti,48000,5,60.0,78.0,17.3,Kolkata,1000,22
Petrol,Hatchback,50000,Manual,2nd Owner,Maruti,125000,5,67.0,84.0,18.9,Kolkata,1000,15
Petrol,SUV,1062,Automatic,1st Owner,Renault,785000,5,71.01,96.0,19.03,Kolkata,1000,1
Petrol,Hatchback,10000,Manual,1st Owner,Hyundai,490000,5,81.86,113.75,18.9,Kolkata,1000,6
Diesel,MUV,10000,Manual,1st Owner,Toyota,1700000,7,147.8,343.0,13.68,Kolkata,2000,5
Petrol,Hatchback,20000,Manual,1st Owner,Hyundai,350000,5,82.0,114.0,18.9,Kolkata,1000,9
Diesel,Sedan,68000,Manual,1st Owner,Honda,400000,5,98.6,200.0,26.0,Kolkata,1000,9
Petrol,Hatchback,65000,Manual,1st Owner,Volkswagen,365000,5,74.0,110.0,16.2,Kolkata,1000,8
Petrol,Hatchback,30000,Manual,2nd Owner,Maruti,400000,5,81.8,113.0,20.4,Kolkata,1000,8
Petrol,Hatchback,60000,Manual,2nd Owner,Hyundai,254999,5,55.2,74.5,21.1,Kolkata,1000,8
Petrol,Sedan,45699,Automatic,2nd Owner,Maruti,601000,5,81.8,113.0,21.21,Kolkata,1000,7
Petrol,Hatchback,81575,Manual,1st Owner,Hyundai,216000,5,78.9,111.8,20.36,Kolkata,1000,13
Petrol,Sedan,42000,Automatic,1st Owner,Honda,670000,5,117.3,145.0,18.0,Kolkata,1000,7
Petrol,Sedan,32092,Manual,1st Owner,Hyundai,719000,5,98.6,132.38,19.1,Kolkata,1000,6
Petrol,Hatchback,65916,Manual,3rd Owner,Hyundai,142000,5,62.0,96.1,18.9,Kolkata,1000,14
Diesel,Sedan,30000,Automatic,1st Owner,Mercedes-Benz,3200000,5,194.0,400.0,12.6,Kolkata,2000,5
Diesel,SUV,8559,Manual,1st Owner,MG,1820000,5,167.68,350.0,18.9,Kolkata,2000,1
Diesel,MUV,50000,Manual,1st Owner,Maruti,750000,7,88.5,200.0,24.52,Kolkata,1000,7
Petrol,SUV,9169,Manual,1st Owner,Tata,827000,5,86.63,115.0,20.09,Kolkata,1000,2
Petrol,Sedan,45275,Manual,1st Owner,Maruti,475000,5,81.8,113.0,21.21,Kolkata,1000,6
Petrol,Hatchback,70000,Manual,2nd Owner,Hyundai,120000,5,62.0,96.1,18.9,Kolkata,1000,14
Petrol,Hatchback,90000,Manual,4th Owner,Maruti,145000,5,67.1,90.0,18.9,Kolkata,1000,13
Petrol,Hatchback,70000,Manual,2nd Owner,Maruti,210000,5,47.3,69.0,22.74,Kolkata, less than 800,9
Diesel,Sedan,50000,Automatic,1st Owner,BMW,2490000,5,188.0,400.0,21.76,Kolkata,2000,7
Petrol,Hatchback,30000,Manual,1st Owner,Maruti,330000,5,47.33,69.0,22.05,Kolkata, less than 800,5
Petrol,Sedan,10000,Automatic,1st Owner,Honda,1400000,5,119.35,145.0,18.3,Kolkata,1000,3
Diesel,SUV,80000,Manual,2nd Owner,Ford,525000,5,98.59,205.0,22.77,Kolkata,1000,7
Petrol,Hatchback,40000,Manual,1st Owner,Hyundai,280000,5,78.9,111.8,20.36,Kolkata,1000,12
Petrol,Hatchback,30000,Manual,1st Owner,Hyundai,430000,5,81.86,113.75,18.9,Kolkata,1000,7
Diesel,Sedan,80000,Manual,1st Owner,Tata,114999,5,70.0,135.4,19.61,Kolkata,1000,15
Petrol,Hatchback,65180,Manual,2nd Owner,Hyundai,598000,5,81.86,117.0,18.6,Kolkata,1000,5
Petrol,Hatchback,110190,Manual,1st Owner,Hyundai,271000,5,82.0,114.0,18.9,Kolkata,1000,9
Petrol,Hatchback,50000,Manual,2nd Owner,Maruti,276000,5,47.3,69.0,24.7,Kolkata, less than 800,5
Petrol,Hatchback,45550,Manual,2nd Owner,Maruti,248000,5,85.8,114.0,18.5,Kolkata,1000,10
Petrol,Hatchback,14756,Manual,1st Owner,Maruti,592000,5,88.5,113.0,22.38,Kolkata,1000,3
Petrol,Hatchback,30000,Manual,2nd Owner,Maruti,290000,5,67.05,90.0,23.95,Kolkata,1000,7
Petrol,Hatchback,63179,Manual,1st Owner,Hyundai,341000,5,82.0,114.0,18.9,Kolkata,1000,9
Diesel,Sedan,32344,Automatic,1st Owner,BMW,3600000,5,187.74,400.0,20.37,Kolkata,2000,7
Petrol,Hatchback,17436,Manual,1st Owner,Volkswagen,547000,5,75.1,95.0,17.74,Kolkata,1000,5
Petrol,Sedan,52130,Manual,1st Owner,Maruti,566000,5,103.25,138.0,21.56,Kolkata,1000,6
Petrol,Hatchback,60000,Manual,1st Owner,Maruti,280000,5,47.3,69.0,24.7,Kolkata, less than 800,6
Diesel,Sedan,46315,Manual,1st Owner,Ford,285000,5,89.75,204.0,25.01,Kolkata,1000,10
Petrol,Sedan,65000,Manual,1st Owner,Hyundai,299000,5,82.0,114.0,19.1,Kolkata,1000,9
Diesel,Hatchback,90000,Manual,1st Owner,Hyundai,270000,5,70.0,160.0,24.0,Kolkata,1000,10
Petrol,Sedan,32395,Manual,1st Owner,Honda,699000,5,117.6,145.0,17.4,Kolkata,1000,7
Diesel,SUV,89331,Manual,1st Owner,Mahindra,850000,7,140.0,330.0,16.0,Kolkata,2000,8
Petrol,Sedan,10000,Automatic,1st Owner,Honda,1250000,5,117.6,145.0,17.4,Kolkata,1000,4
Petrol,SUV,20000,Manual,1st Owner,Mahindra,400000,6,82.0,115.0,18.15,Kolkata,1000,8
Petrol,Hatchback,10000,Manual,1st Owner,Datsun,354000,5,67.05,91.0,21.7,Kolkata,1000,4
Diesel,SUV,36374,Manual,1st Owner,Hyundai,850000,5,88.7,220.0,23.7,Kolkata,1000,5
Petrol,SUV,20801,Manual,1st Owner,Nissan,669000,5,98.63,160.0,20.0,Kolkata,1000,3
Petrol,Hatchback,43214,Manual,1st Owner,Hyundai,480999,5,81.86,117.0,18.6,Kolkata,1000,5
Diesel,SUV,20000,Manual,1st Owner,Jeep,2400000,5,167.67,350.0,17.1,Kolkata,2000,3
Diesel,SUV,31584,Manual,1st Owner,Mahindra,1170000,7,152.87,360.0,18.9,Kolkata,2000,3
Diesel,SUV,88755,Manual,1st Owner,Hyundai,619000,5,88.7,219.7,21.38,Kolkata,1000,8
Petrol,MUV,50000,Automatic,1st Owner,Maruti,875000,7,91.1,130.0,17.03,Kolkata,1000,6
Petrol,Hatchback,7277,Automatic,1st Owner,Renault,518000,5,67.0,91.0,22.0,Kolkata,1000,4
Diesel,Sedan,44200,Manual,1st Owner,Honda,450000,5,98.6,200.0,26.0,Kolkata,1000,10
Petrol,Hatchback,36920,Manual,3rd Owner,Honda,235000,5,86.8,109.0,19.4,Kolkata,1000,10
Petrol,Hatchback,14567,Manual,1st Owner,Maruti,620000,5,88.5,113.0,22.38,Kolkata,1000,3
Diesel,Sedan,19858,Automatic,1st Owner,BMW,3950000,5,190.0,400.0,18.12,Kolkata,2000,5
Diesel,Hatchback,40000,Manual,1st Owner,Mahindra,450000,6,77.0,190.0,25.32,Kolkata,1000,6
Petrol,Hatchback,30000,Manual,2nd Owner,Maruti,250000,5,67.1,90.0,18.9,Kolkata,1000,12
Petrol,Sedan,50000,Manual,1st Owner,Hyundai,880000,5,121.3,151.0,17.0,Kolkata,2000,6
Petrol,Hatchback,19000,Manual,1st Owner,Maruti,425000,5,67.0,90.0,21.63,Kolkata,1000,6
Diesel,SUV,86331,Automatic,2nd Owner,Audi,1100000,5,167.6,350.0,12.8,Kolkata,2000,10
Diesel,SUV,15215,Automatic,1st Owner,Land Rover,6200000,5,246.74,430.0,18.9,Kolkata,2000,3
Diesel,Sedan,5700,Automatic,2nd Owner,BMW,5799000,5,187.74,400.0,20.37,Kolkata,2000,2
Petrol,SUV,22887,Automatic,1st Owner,Mahindra,1950000,5,197.13,380.0,18.9,Kolkata,2000,2
Petrol,Hatchback,10000,Manual,1st Owner,Tata,580000,5,84.82,113.0,20.09,Kolkata,1000,2
Petrol,SUV,4603,Manual,1st Owner,Tata,890000,5,118.35,170.0,17.33,Kolkata,1000,3
Petrol,Hatchback,7291,Manual,1st Owner,Maruti,626000,5,65.71,89.0,24.97,Kolkata,1000,2
Petrol,Hatchback,2179,Manual,1st Owner,Hyundai,753000,5,81.86,113.8,20.7,Kolkata,1000,2
Petrol,Hatchback,26226,Manual,1st Owner,Hyundai,355000,5,81.86,113.75,18.9,Kolkata,1000,7
Diesel,Hatchback,35000,Manual,1st Owner,Volkswagen,399000,5,88.0,230.0,20.14,Kolkata,1000,8
Petrol,Hatchback,24622,Manual,3rd Owner,Hyundai,209000,5,55.2,74.5,21.1,Kolkata,1000,10
Diesel,Sedan,60000,Manual,1st Owner,Mahindra Renault,125000,5,65.0,16.0,19.2,Kolkata,1000,15
Petrol,Hatchback,37647,Manual,1st Owner,Hyundai,199000,5,78.9,111.8,20.36,Kolkata,1000,13
Diesel,SUV,57321,Manual,1st Owner,Renault,354000,5,83.8,200.0,20.45,Kolkata,1000,10
Diesel,MUV,67020,Automatic,1st Owner,Tata,725000,7,153.86,400.0,17.6,Kolkata,2000,7
Petrol,SUV,20000,Automatic,1st Owner,Renault,1050000,5,98.63,152.0,18.24,Kolkata,1000,2
Diesel,SUV,65000,Manual,1st Owner,Hyundai,500000,5,126.2,259.9,19.67,Kolkata,2000,9
Petrol,SUV,60000,Manual,1st Owner,Hyundai,550000,5,121.3,151.0,15.29,Kolkata,2000,9
Petrol,Hatchback,30000,Manual,1st Owner,Hyundai,225000,5,55.2,74.5,21.1,Kolkata,1000,10
Petrol,Hatchback,70000,Manual,1st Owner,Maruti,180000,5,47.3,69.0,22.74,Kolkata, less than 800,10
Petrol,Hatchback,50000,Manual,1st Owner,Ford,165000,5,70.0,102.0,15.6,Kolkata,1000,14
Petrol,MUV,24000,Manual,1st Owner,Honda,499000,7,117.3,145.0,17.3,Kolkata,1000,8
Petrol,Hatchback,50000,Manual,2nd Owner,Hyundai,170000,5,78.9,111.7,20.36,Kolkata,1000,14
Petrol,SUV,40000,Manual,1st Owner,Honda,570000,5,88.7,110.0,17.5,Kolkata,1000,7
Petrol,SUV,71521,Manual,1st Owner,Hyundai,627000,5,121.3,151.0,15.29,Kolkata,2000,8
Petrol,Hatchback,42267,Manual,1st Owner,Tata,471000,5,86.83,113.0,19.33,Kolkata,1000,4
Petrol,Hatchback,80000,Manual,4th Owner,Maruti,165000,5,85.0,113.0,16.1,Kolkata,1000,14
Petrol,Sedan,57986,Automatic,1st Owner,Maruti,728000,5,91.1,130.0,19.12,Kolkata,1000,6
Petrol,Hatchback,17252,Automatic,1st Owner,Tata,659000,5,84.48,113.0,20.09,Kolkata,1000,2
Petrol,Hatchback,70000,Manual,2nd Owner,Maruti,120000,5,67.1,90.0,19.0,Kolkata,1000,14
Diesel,SUV,20817,Manual,1st Owner,Mahindra,819999,7,140.0,330.0,16.0,Kolkata,2000,7
Petrol,SUV,10000,Automatic,1st Owner,Jeep,2600000,5,160.77,250.0,14.1,Kolkata,1000,2
Petrol,Sedan,39579,Manual,1st Owner,Maruti,222000,5,88.5,113.0,22.41,Kolkata,1000,14
Petrol,Hatchback,21477,Manual,3rd Owner,Hyundai,206000,5,55.2,74.5,21.1,Kolkata,1000,10
Diesel,Sedan,36899,Automatic,1st Owner,Mercedes-Benz,1850000,5,136.0,300.0,17.9,Kolkata,2000,7
Diesel,MUV,55000,Manual,1st Owner,Maruti,625000,7,88.5,200.0,24.52,Kolkata,1000,8
Petrol,Hatchback,9000,Manual,1st Owner,Hyundai,650000,5,98.63,172.0,20.7,Kolkata,1000,3
Petrol,Hatchback,40000,Manual,1st Owner,Ford,175000,5,70.0,102.0,15.6,Kolkata,1000,14
Petrol,Sedan,20000,Manual,1st Owner,Hyundai,899000,5,121.3,151.0,17.0,Kolkata,2000,5
Diesel,SUV,120000,Manual,2nd Owner,Mahindra,850000,7,120.0,280.0,15.4,Kolkata,2000,8
Petrol,Hatchback,30000,Manual,2nd Owner,Maruti,280000,5,67.05,90.0,23.95,Kolkata,1000,7
Petrol,SUV,60000,Automatic,1st Owner,Tata,900000,5,118.36,170.0,16.35,Kolkata,1000,3
Diesel,SUV,10000,Manual,1st Owner,Jeep,2550000,5,167.67,350.0,17.1,Kolkata,2000,3
Diesel,SUV,55330,Manual,1st Owner,Jeep,1170000,5,170.0,350.0,16.3,Kolkata,2000,7
Petrol,Sedan,32152,Manual,1st Owner,Maruti,384000,5,88.5,113.0,22.41,Kolkata,1000,9
Petrol,Hatchback,66906,Manual,2nd Owner,Hyundai,292000,5,82.0,114.0,18.9,Kolkata,1000,10
Diesel,SUV,56000,Manual,1st Owner,Hyundai,700000,5,126.2,259.9,19.67,Kolkata,2000,8
Petrol,Hatchback,23055,Manual,1st Owner,Volkswagen,647000,5,108.62,175.0,18.24,Kolkata,1000,4
Diesel,SUV,68132,Manual,1st Owner,Renault,686000,5,108.45,240.0,20.37,Kolkata,1000,6
Diesel,Hatchback,60000,Manual,2nd Owner,Tata,140000,5,75.0,190.0,18.4,Kolkata,1000,13
Petrol,Sedan,76932,Manual,1st Owner,Maruti,375000,5,88.5,113.0,22.41,Kolkata,1000,10
Petrol,SUV,60000,Automatic,1st Owner,MG,1400000,5,141.0,250.0,13.96,Kolkata,1000,4
Diesel,SUV,89912,Automatic,1st Owner,Maruti,703000,5,88.5,200.0,24.3,Kolkata,1000,5
Diesel,Sedan,102813,Manual,1st Owner,Honda,364000,5,98.6,200.0,26.0,Kolkata,1000,10
Diesel,Sedan,55155,Manual,1st Owner,Honda,450000,5,98.6,200.0,26.0,Kolkata,1000,9
Petrol,SUV,20000,Manual,1st Owner,Mahindra,400000,6,82.0,115.0,18.15,Kolkata,1000,8
Petrol,Hatchback,70000,Manual,1st Owner,Hyundai,392000,5,81.86,113.75,18.9,Kolkata,1000,6
Diesel,SUV,123153,Automatic,2nd Owner,Toyota,2700000,7,174.5,450.0,15.04,Kolkata,3000,6
Petrol,Hatchback,40000,Manual,2nd Owner,Hyundai,300000,5,78.9,111.8,20.36,Kolkata,1000,11
Diesel,SUV,10830,Manual,1st Owner,Jeep,2475000,5,167.67,350.0,17.1,Kolkata,2000,3
Petrol,Sedan,50000,Manual,1st Owner,Hyundai,860000,5,121.3,151.0,17.0,Kolkata,2000,6
Diesel,Sedan,64846,Automatic,2nd Owner,Audi,2000000,5,187.74,400.0,18.25,Kolkata,2000,7
Diesel,Sedan,49100,Automatic,1st Owner,Audi,2850000,5,187.74,400.0,18.53,Kolkata,2000,6
Diesel,SUV,90089,Automatic,1st Owner,Mercedes-Benz,2500000,7,254.8,619.0,11.3,Kolkata,3000,10
Petrol,Sedan,63950,Manual,1st Owner,Honda,372000,5,117.3,145.0,17.4,Kolkata,1000,10
Petrol,Sedan,22990,Automatic,2nd Owner,Honda,915000,5,117.6,145.0,18.0,Kolkata,1000,6
Diesel,Sedan,15077,Automatic,2nd Owner,Mercedes-Benz,2749000,5,265.0,620.0,13.0,Kolkata,3000,8
Petrol,Sedan,69273,Manual,1st Owner,Maruti,323000,5,88.5,113.0,22.41,Kolkata,1000,10
Petrol,SUV,75865,Manual,1st Owner,Ford,422000,5,123.37,170.0,18.88,Kolkata,1000,10
Petrol,MUV,4066,Manual,1st Owner,Kia,1299000,7,113.42,144.0,18.9,Kolkata,1000,2
Petrol,SUV,67092,Manual,1st Owner,Kia,1052000,5,113.43,144.0,16.8,Kolkata,1000,5
Petrol,Hatchback,38000,Manual,1st Owner,Hyundai,227999,5,81.83,114.7,18.6,Kolkata,1000,12
Diesel,Sedan,78121,Manual,1st Owner,Hyundai,312000,5,126.3,259.9,22.32,Kolkata,2000,12
Diesel,Sedan,99103,Manual,1st Owner,Honda,276000,5,98.6,200.0,25.8,Kolkata,1000,10
Petrol,Hatchback,40000,Manual,1st Owner,Tata,300000,5,84.0,114.0,23.84,Kolkata,1000,8
Diesel,SUV,9000,Manual,1st Owner,Hyundai,1599000,5,113.45,250.0,18.9,Kolkata,1000,2
Diesel,SUV,10100,Automatic,1st Owner,BMW,3499000,5,188.0,400.0,17.05,Kolkata,2000,4
Petrol,Hatchback,27119,Manual,1st Owner,Hyundai,425000,5,81.86,113.75,18.9,Kolkata,1000,6
Petrol,SUV,10000,Automatic,1st Owner,Hyundai,1000000,5,118.35,172.0,18.15,Kolkata,1000,2
Diesel,MUV,57000,Manual,1st Owner,Honda,399000,7,98.6,200.0,24.2,Kolkata,1000,10
Petrol,Hatchback,38000,Manual,1st Owner,Hyundai,395000,5,82.0,114.0,18.9,Kolkata,1000,7
Diesel,SUV,50000,Automatic,1st Owner,Mahindra,1350000,7,155.0,360.0,15.1,Kolkata,2000,5
Petrol,Hatchback,70000,Manual,1st Owner,Ford,168000,5,70.0,102.0,15.6,Kolkata,1000,14
Petrol,SUV,40000,Automatic,2nd Owner,Kia,1600000,5,138.08,242.0,16.5,Kolkata,1000,4
Diesel,SUV,10891,Manual,1st Owner,Mahindra,977999,7,100.0,260.0,17.29,Kolkata,1000,2
Petrol,Hatchback,29558,Manual,1st Owner,Tata,415000,5,84.82,113.0,19.01,Kolkata,1000,3
Diesel,SUV,18000,Automatic,1st Owner,Jeep,1700000,5,173.0,350.0,17.1,Kolkata,2000,4
Petrol,Hatchback,29412,Manual,1st Owner,Maruti,488999,5,83.1,115.0,21.4,Kolkata,1000,6
Diesel,Hatchback,59037,Manual,1st Owner,Hyundai,287000,5,70.0,160.0,24.0,Kolkata,1000,9
Diesel,Sedan,10000,Automatic,2nd Owner,Mercedes-Benz,5300000,5,197.13,440.0,23.0,Kolkata,2000,2
Diesel,SUV,73072,Automatic,1st Owner,Tata,951000,5,108.49,260.0,22.07,Kolkata,1000,4
Petrol,Hatchback,37100,Manual,2nd Owner,Maruti,254999,5,67.05,90.0,21.79,Kolkata,1000,10
Petrol,Hatchback,61113,Automatic,1st Owner,Maruti,663000,5,83.1,115.0,21.4,Kolkata,1000,5
Petrol,Hatchback,47606,Manual,1st Owner,Maruti,179000,5,47.33,69.0,22.05,Kolkata, less than 800,11
Diesel,SUV,30000,Manual,1st Owner,Hyundai,1350000,5,126.2,259.9,19.67,Kolkata,2000,5
Petrol,Hatchback,80000,Automatic,1st Owner,Maruti,300000,5,67.04,90.0,23.1,Kolkata,1000,9
Diesel,Sedan,40000,Automatic,1st Owner,Mercedes-Benz,900000,5,170.0,400.0,19.27,Kolkata,2000,11
Diesel,SUV,27000,Manual,1st Owner,Jeep,1550000,5,170.63,350.0,17.1,Kolkata,2000,5
Diesel,SUV,80000,Manual,1st Owner,Mahindra,1350000,7,152.87,360.0,15.1,Kolkata,2000,5
Petrol,Sedan,30000,Manual,1st Owner,Tata,325000,5,88.7,140.0,17.57,Kolkata,1000,9
Diesel,SUV,70000,Manual,1st Owner,Mahindra,1250000,7,152.87,360.0,15.1,Kolkata,2000,6
Diesel,Hatchback,90000,Manual,1st Owner,Hyundai,270000,5,70.0,160.0,24.0,Kolkata,1000,10
Petrol,Sedan,20000,Manual,1st Owner,Maruti,760000,5,88.5,113.0,22.41,Kolkata,1000,3
Diesel,Sedan,86947,Automatic,2nd Owner,Audi,1000000,5,147.51,320.0,16.55,Kolkata,2000,10
Petrol,SUV,17466,Manual,1st Owner,Tata,754000,5,108.5,170.0,17.0,Kolkata,1000,4
Petrol,SUV,32844,Manual,2nd Owner,Honda,591000,5,88.7,110.0,17.5,Kolkata,1000,7
Petrol,MUV,30000,Manual,1st Owner,Maruti,1050000,6,103.2,138.0,19.01,Kolkata,1000,4
Petrol,Hatchback,78075,Manual,1st Owner,Toyota,192000,5,88.7,140.0,18.3,Kolkata,1000,13
Petrol,Sedan,36937,Manual,1st Owner,Honda,679000,5,117.6,145.0,17.4,Kolkata,1000,5
Petrol,SUV,50000,Manual,1st Owner,Honda,600000,5,88.7,110.0,17.5,Kolkata,1000,7
Petrol,Sedan,25314,Automatic,2nd Owner,Hyundai,810000,5,121.3,151.0,17.0,Kolkata,2000,6
Diesel,SUV,51620,Automatic,2nd Owner,Land Rover,3400000,5,177.0,430.0,15.68,Kolkata,2000,6
Petrol,Sedan,93097,Manual,1st Owner,Volkswagen,287000,5,103.6,153.0,15.04,Kolkata,2000,12
Petrol,Hatchback,76672,Manual,3rd Owner,Maruti,140000,5,67.1,90.0,18.9,Kolkata,1000,14
Diesel,Sedan,42000,Manual,2nd Owner,Honda,525000,5,98.6,200.0,25.1,Kolkata,1000,9
Diesel,Sedan,44226,Automatic,3rd Owner,BMW,3900000,4,261.4,620.0,17.09,Kolkata,3000,6
Petrol,Sedan,30000,Manual,2nd Owner,Ford,120000,5,88.7,140.0,15.3,Kolkata,2000,15
Petrol,Hatchback,40000,Manual,1st Owner,Volkswagen,200000,5,74.0,110.0,16.47,Kolkata,1000,11
Diesel,SUV,13400,Automatic,1st Owner,Jeep,3250000,7,167.67,350.0,15.7,Kolkata,2000,2
Petrol,Hatchback,19720,Manual,1st Owner,Renault,340000,5,67.0,91.0,23.01,Kolkata,1000,5
Petrol,SUV,4732,Automatic,1st Owner,Maruti,1900000,5,91.18,122.0,27.97,Kolkata,1000,1
Petrol,SUV,38380,Automatic,1st Owner,MG,1500000,6,141.0,250.0,11.67,Kolkata,1000,3
Diesel,SUV,67357,Manual,1st Owner,Mahindra,295000,9,120.0,290.0,12.05,Kolkata,2000,14
Petrol,Hatchback,40000,Manual,1st Owner,Maruti,99000,5,67.1,90.0,19.0,Kolkata,1000,14
Petrol,Hatchback,35912,Manual,1st Owner,Tata,357000,5,83.83,114.0,23.84,Kolkata,1000,5
Petrol,Hatchback,22343,Manual,1st Owner,Maruti,544000,5,83.1,115.0,21.4,Kolkata,1000,5
Petrol,Hatchback,10000,Manual,1st Owner,Hyundai,210000,5,55.2,74.5,21.1,Kolkata,1000,11
Diesel,SUV,85735,Manual,2nd Owner,Renault,413000,5,108.45,245.0,19.64,Kolkata,1000,9
Petrol,Hatchback,42792,Manual,1st Owner,Maruti,140000,5,65.71,89.0,24.39,Kolkata,1000,13
Diesel,SUV,42503,Manual,1st Owner,Mahindra,1195000,7,136.78,319.0,18.9,Kolkata,2000,4
Petrol,Hatchback,96609,Manual,2nd Owner,Maruti,140000,5,85.8,114.0,18.5,Kolkata,1000,13
Diesel,Hatchback,78990,Manual,1st Owner,Honda,250000,5,98.6,200.0,27.3,Kolkata,1000,9
Petrol,Sedan,51618,Manual,2nd Owner,Honda,429000,5,117.3,145.0,17.8,Kolkata,1000,8
Diesel,SUV,83508,Manual,2nd Owner,Mahindra,1111000,7,152.87,360.0,15.1,Kolkata,2000,5
Petrol,Hatchback,40000,Manual,1st Owner,Hyundai,100000,5,62.1,96.1,17.92,Kolkata,1000,17
Petrol,Sedan,60000,Automatic,2nd Owner,Skoda,265000,5,161.6,25.2,12.6,Kolkata,2000,14
Petrol,SUV,25000,Automatic,1st Owner,Mahindra,1025000,5,108.62,200.0,16.5,Kolkata,1000,3
Petrol,Hatchback,14636,Manual,1st Owner,Hyundai,855000,5,81.8,114.74,21.0,Kolkata,1000,2
Diesel,SUV,80000,Manual,2nd Owner,Mahindra,700000,7,140.0,330.0,16.0,Kolkata,2000,8
Petrol,Sedan,20000,Automatic,1st Owner,Honda,830000,5,88.5,110.0,18.3,Kolkata,1000,3
Petrol,Sedan,20000,Manual,1st Owner,Hyundai,691000,5,81.86,113.8,20.5,Kolkata,1000,4
Petrol,Sedan,13000,Manual,1st Owner,Hyundai,799000,5,121.3,151.0,17.0,Kolkata,2000,6
Diesel,SUV,22000,Manual,1st Owner,Jeep,1550000,5,170.63,350.0,17.1,Kolkata,2000,5
Petrol,Sedan,20000,Manual,1st Owner,Maruti,750000,5,88.5,113.0,22.41,Kolkata,1000,3
Petrol,Hatchback,59005,Manual,1st Owner,Hyundai,178000,5,62.1,96.1,17.92,Kolkata,1000,10
Petrol,Hatchback,71156,Manual,2nd Owner,Maruti,163000,5,88.5,113.0,22.38,Kolkata,1000,14
Petrol,Sedan,50000,Manual,1st Owner,Honda,662000,5,117.6,145.0,17.4,Kolkata,1000,6
Petrol,Hatchback,2707,Manual,1st Owner,Maruti,280000,5,47.33,69.0,22.05,Kolkata, less than 800,5
Petrol,Hatchback,78211,Manual,1st Owner,Hyundai,372000,5,68.05,99.0,20.3,Kolkata,1000,4
